Year,Office,County,Party,Votes,Percent,GEOID20,
2020,US Congress,Somerset,Libertarian,,0.00,42111,
2020,US Congress,Sullivan,Libertarian,,0.00,42113,
2020,US Congress,Susquehanna,Libertarian,,0.00,42115,
2020,US Congress,Tioga,Libertarian,,0.00,42117,
2020,US Congress,Union,Libertarian,,0.00,42119,
2020,US Congress,Venango,Libertarian,,0.00,42121,
2020,US Congress,Warren,Libertarian,,0.00,42123,
2020,US Congress,Washington,Libertarian,,0.00,42125,
2020,US Congress,Wayne,Libertarian,,0.00,42127,
2020,US Congress,Westmoreland,Libertarian,,0.00,42129,
2020,US Congress,Wyoming,Libertarian,,0.00,42131,
2020,US Congress,York,Libertarian,,0.00,42133,
2020,US President,Adams,Libertarian,814,1.44,42001,
2020,US President,Allegheny,Libertarian,8345,1.16,42003,
2020,US President,Armstrong,Libertarian,424,1.17,42005,
2020,US President,Beaver,Libertarian,1241,1.32,42007,
2020,US President,Bedford,Libertarian,182,0.66,42009,
2020,US President,Berks,Libertarian,2909,1.42,42011,
2020,US President,Blair,Libertarian,653,1.03,42013,
2020,US President,Bradford,Libertarian,513,1.70,42015,
2020,US President,Bucks,Libertarian,4155,1.05,42017,
2020,US President,Butler,Libertarian,1438,1.27,42019,
2020,US President,Cambria,Libertarian,759,1.08,42021,
2020,US President,Cameron,Libertarian,29,1.19,42023,
2020,US President,Carbon,Libertarian,433,1.29,42025,
2020,US President,Centre,Libertarian,1066,1.38,42027,
2020,US President,Chester,Libertarian,3565,1.13,42029,
2020,US President,Clarion,Libertarian,237,1.22,42031,
2020,US President,Clearfield,Libertarian,546,1.39,42033,
2020,US President,Clinton,Libertarian,221,1.25,42035,
2020,US President,Columbia,Libertarian,541,1.74,42037,
2020,US President,Crawford,Libertarian,521,1.24,42039,
2020,US President,Cumberland,Libertarian,2138,1.51,42041,
2020,US President,Dauphin,Libertarian,1977,1.34,42043,
2020,US President,Delaware,Libertarian,2982,0.91,42045,
2020,US President,Elk,Libertarian,244,1.44,42047,
2020,US President,Erie,Libertarian,1928,1.41,42049,
2020,US President,Fayette,Libertarian,468,0.75,42051,
2020,US President,Forest,Libertarian,36,1.36,42053,
2020,US President,Franklin,Libertarian,1116,1.38,42055,
2020,US President,Fulton,Libertarian,68,0.85,42057,
2020,US President,Greene,Libertarian,179,1.01,42059,
2020,US President,Huntingdon,Libertarian,286,1.25,42061,
2020,US President,Indiana,Libertarian,475,1.15,42063,
2020,US President,Jefferson,Libertarian,337,1.48,42065,
2020,US President,Juniata,Libertarian,141,1.17,42067,
2020,US President,Lackawanna,Libertarian,1085,0.94,42069,
2020,US President,Lancaster,Libertarian,4183,1.49,42071,
2020,US President,Lawrence,Libertarian,501,1.09,42073,
2020,US President,Lebanon,Libertarian,989,1.38,42075,
2020,US President,Lehigh,Libertarian,2166,1.17,42077,
2020,US President,Luzerne,Libertarian,1519,0.99,42079,
2020,US President,Lycoming,Libertarian,821,1.39,42081,
2020,US President,McKean,Libertarian,285,1.46,42083,
2020,US President,Mercer,Libertarian,744,1.28,42085,
2020,US President,Mifflin,Libertarian,229,1.07,42087,
2020,US President,Monroe,Libertarian,1030,1.25,42089,
2020,US President,Montgomery,Libertarian,5189,1.02,42091,
2020,US President,Montour,Libertarian,156,1.60,42093,
2020,US President,Northampton,Libertarian,2001,1.17,42095,
2020,US President,Northumberland,Libertarian,657,1.54,42097,
2020,US President,Perry,Libertarian,409,1.66,42099,
2020,US President,Philadelphia,Libertarian,4840,0.65,42101,
2020,US President,Pike,Libertarian,322,0.99,42103,
2020,US President,Potter,Libertarian,99,1.09,42105,
2020,US President,Schuylkill,Libertarian,1005,1.42,42107,
2020,US President,Snyder,Libertarian,247,1.29,42109,
2020,US President,Somerset,Libertarian,423,1.04,42111,
2020,US President,Sullivan,Libertarian,55,1.53,42113,
2020,US President,Susquehanna,Libertarian,309,1.42,42115,
2020,US President,Tioga,Libertarian,378,1.79,42117,
2020,US President,Union,Libertarian,284,1.41,42119,
2020,US President,Venango,Libertarian,374,1.41,42121,
2020,US President,Warren,Libertarian,347,1.68,42123,
2020,US President,Washington,Libertarian,1310,1.11,42125,
2020,US President,Wayne,Libertarian,261,0.93,42127,
2020,US President,Westmoreland,Libertarian,2361,1.15,42129,
2020,US President,Wyoming,Libertarian,218,1.47,42131,
2020,US President,York,Libertarian,3624,1.52,42133,
2020,Attorney General,Adams,Other,,0.00,42001,
2020,Attorney General,Allegheny,Other,,0.00,42003,
2020,Attorney General,Armstrong,Other,,0.00,42005,
2020,Attorney General,Beaver,Other,,0.00,42007,
2020,Attorney General,Bedford,Other,,0.00,42009,
2020,Attorney General,Berks,Other,,0.00,42011,
2020,Attorney General,Blair,Other,,0.00,42013,
2020,Attorney General,Bradford,Other,,0.00,42015,
2020,Attorney General,Bucks,Other,,0.00,42017,
2020,Attorney General,Butler,Other,,0.00,42019,
2020,Attorney General,Cambria,Other,,0.00,42021,
2020,Attorney General,Cameron,Other,,0.00,42023,
2020,Attorney General,Carbon,Other,,0.00,42025,
2020,Attorney General,Centre,Other,,0.00,42027,
2020,Attorney General,Chester,Other,,0.00,42029,
2020,Attorney General,Clarion,Other,,0.00,42031,
2020,Attorney General,Clearfield,Other,,0.00,42033,
2020,Attorney General,Clinton,Other,,0.00,42035,
2020,Attorney General,Columbia,Other,,0.00,42037,
2020,Attorney General,Crawford,Other,,0.00,42039,
2020,Attorney General,Cumberland,Other,,0.00,42041,
2020,Attorney General,Dauphin,Other,,0.00,42043,
2020,Attorney General,Delaware,Other,,0.00,42045,
2020,Attorney General,Elk,Other,,0.00,42047,
2020,Attorney General,Erie,Other,,0.00,42049,
2020,Attorney General,Fayette,Other,,0.00,42051,
2020,Attorney General,Forest,Other,,0.00,42053,
2020,Attorney General,Franklin,Other,,0.00,42055,
2020,Attorney General,Fulton,Other,,0.00,42057,
2020,Attorney General,Greene,Other,,0.00,42059,
2020,Attorney General,Huntingdon,Other,,0.00,42061,
2020,Attorney General,Indiana,Other,,0.00,42063,
2020,Attorney General,Jefferson,Other,,0.00,42065,
2020,Attorney General,Juniata,Other,,0.00,42067,
2020,Attorney General,Lackawanna,Other,,0.00,42069,
2020,Attorney General,Lancaster,Other,,0.00,42071,
2020,Attorney General,Lawrence,Other,,0.00,42073,
2020,Attorney General,Lebanon,Other,,0.00,42075,
2020,Attorney General,Lehigh,Other,,0.00,42077,
2020,Attorney General,Luzerne,Other,,0.00,42079,
2020,Attorney General,Lycoming,Other,,0.00,42081,
2020,Attorney General,McKean,Other,,0.00,42083,
2020,Attorney General,Mercer,Other,,0.00,42085,
2020,Attorney General,Mifflin,Other,,0.00,42087,
2020,Attorney General,Monroe,Other,,0.00,42089,
2020,Attorney General,Montgomery,Other,,0.00,42091,
2020,Attorney General,Montour,Other,,0.00,42093,
2020,Attorney General,Northampton,Other,,0.00,42095,
2020,Attorney General,Northumberland,Other,,0.00,42097,
2020,Attorney General,Perry,Other,,0.00,42099,
2020,Attorney General,Philadelphia,Other,,0.00,42101,
2020,Attorney General,Pike,Other,,0.00,42103,
2020,Attorney General,Potter,Other,,0.00,42105,
2020,Attorney General,Schuylkill,Other,,0.00,42107,
2020,Attorney General,Snyder,Other,,0.00,42109,
2020,Attorney General,Somerset,Other,,0.00,42111,
2020,Attorney General,Sullivan,Other,,0.00,42113,
2020,Attorney General,Susquehanna,Other,,0.00,42115,
2020,Attorney General,Tioga,Other,,0.00,42117,
2020,Attorney General,Union,Other,,0.00,42119,
2020,Attorney General,Venango,Other,,0.00,42121,
2020,Attorney General,Warren,Other,,0.00,42123,
2020,Attorney General,Washington,Other,,0.00,42125,
2020,Attorney General,Wayne,Other,,0.00,42127,
2020,Attorney General,Westmoreland,Other,,0.00,42129,
2020,Attorney General,Wyoming,Other,,0.00,42131,
2020,Attorney General,York,Other,,0.00,42133,
2020,Auditor,Adams,Other,,0.00,42001,
2020,Auditor,Allegheny,Other,,0.00,42003,
2020,Auditor,Armstrong,Other,,0.00,42005,
2020,Auditor,Beaver,Other,,0.00,42007,
2020,Auditor,Bedford,Other,,0.00,42009,
2020,Auditor,Berks,Other,,0.00,42011,
2020,Auditor,Blair,Other,,0.00,42013,
2020,Auditor,Bradford,Other,,0.00,42015,
2020,Auditor,Bucks,Other,,0.00,42017,
2020,Auditor,Butler,Other,,0.00,42019,
2020,Auditor,Cambria,Other,,0.00,42021,
2020,Auditor,Cameron,Other,,0.00,42023,
2020,Auditor,Carbon,Other,,0.00,42025,
2020,Auditor,Centre,Other,,0.00,42027,
2020,Auditor,Chester,Other,,0.00,42029,
2020,Auditor,Clarion,Other,,0.00,42031,
2020,Auditor,Clearfield,Other,,0.00,42033,
2020,Auditor,Clinton,Other,,0.00,42035,
2020,Auditor,Columbia,Other,,0.00,42037,
2020,Auditor,Crawford,Other,,0.00,42039,
2020,Auditor,Cumberland,Other,,0.00,42041,
2020,Auditor,Dauphin,Other,,0.00,42043,
2020,Auditor,Delaware,Other,,0.00,42045,
2020,Auditor,Elk,Other,,0.00,42047,
2020,Auditor,Erie,Other,,0.00,42049,
2020,Auditor,Fayette,Other,,0.00,42051,
2020,Auditor,Forest,Other,,0.00,42053,
2020,Auditor,Franklin,Other,,0.00,42055,
2020,Auditor,Fulton,Other,,0.00,42057,
2020,Auditor,Greene,Other,,0.00,42059,
2020,Auditor,Huntingdon,Other,,0.00,42061,
2020,Auditor,Indiana,Other,,0.00,42063,
2020,Auditor,Jefferson,Other,,0.00,42065,
2020,Auditor,Juniata,Other,,0.00,42067,
2020,Auditor,Lackawanna,Other,,0.00,42069,
2020,Auditor,Lancaster,Other,,0.00,42071,
2020,Auditor,Lawrence,Other,,0.00,42073,
2020,Auditor,Lebanon,Other,,0.00,42075,
2020,Auditor,Lehigh,Other,,0.00,42077,
2020,Auditor,Luzerne,Other,,0.00,42079,
2020,Auditor,Lycoming,Other,,0.00,42081,
2020,Auditor,McKean,Other,,0.00,42083,
2020,Auditor,Mercer,Other,,0.00,42085,
2020,Auditor,Mifflin,Other,,0.00,42087,
2020,Auditor,Monroe,Other,,0.00,42089,
2020,Auditor,Montgomery,Other,,0.00,42091,
2020,Auditor,Montour,Other,,0.00,42093,
2020,Auditor,Northampton,Other,,0.00,42095,
2020,Auditor,Northumberland,Other,,0.00,42097,
2020,Auditor,Perry,Other,,0.00,42099,
2020,Auditor,Philadelphia,Other,,0.00,42101,
2020,Auditor,Pike,Other,,0.00,42103,
2020,Auditor,Potter,Other,,0.00,42105,
2020,Auditor,Schuylkill,Other,,0.00,42107,
2020,Auditor,Snyder,Other,,0.00,42109,
2020,Auditor,Somerset,Other,,0.00,42111,
2020,Auditor,Sullivan,Other,,0.00,42113,
2020,Auditor,Susquehanna,Other,,0.00,42115,
2020,Auditor,Tioga,Other,,0.00,42117,
2020,Auditor,Union,Other,,0.00,42119,
2020,Auditor,Venango,Other,,0.00,42121,
2020,Auditor,Warren,Other,,0.00,42123,
2020,Auditor,Washington,Other,,0.00,42125,
2020,Auditor,Wayne,Other,,0.00,42127,
2020,Auditor,Westmoreland,Other,,0.00,42129,
2020,Auditor,Wyoming,Other,,0.00,42131,
2020,Auditor,York,Other,,0.00,42133,
2020,State House Representative,Adams,Other,,0.00,42001,
2020,State House Representative,Allegheny,Other,,0.00,42003,
2020,State House Representative,Armstrong,Other,,0.00,42005,
2020,State House Representative,Beaver,Other,,0.00,42007,
2020,State House Representative,Bedford,Other,,0.00,42009,
2020,State House Representative,Berks,Other,,0.00,42011,
2020,State House Representative,Blair,Other,,0.00,42013,
2020,State House Representative,Bradford,Other,,0.00,42015,
2020,State House Representative,Bucks,Other,,0.00,42017,
2020,State House Representative,Butler,Other,,0.00,42019,
2020,State House Representative,Cambria,Other,,0.00,42021,
2020,State House Representative,Cameron,Other,,0.00,42023,
2020,State House Representative,Carbon,Other,,0.00,42025,
2020,State House Representative,Centre,Other,,0.00,42027,
2020,State House Representative,Chester,Other,,0.00,42029,
2020,State House Representative,Clarion,Other,,0.00,42031,
2020,State House Representative,Clearfield,Other,,0.00,42033,
2020,State House Representative,Clinton,Other,,0.00,42035,
2020,State House Representative,Columbia,Other,2449,7.93,42037,
2020,State House Representative,Crawford,Other,,0.00,42039,
2020,State House Representative,Cumberland,Other,,0.00,42041,
2020,State House Representative,Dauphin,Other,,0.00,42043,
2020,State House Representative,Delaware,Other,,0.00,42045,
2020,State House Representative,Elk,Other,,0.00,42047,
2020,State House Representative,Erie,Other,,0.00,42049,
2020,State House Representative,Fayette,Other,,0.00,42051,
2020,State House Representative,Forest,Other,,0.00,42053,
2020,State House Representative,Franklin,Other,,0.00,42055,
2020,State House Representative,Fulton,Other,,0.00,42057,
2020,State House Representative,Greene,Other,,0.00,42059,
2020,State House Representative,Huntingdon,Other,,0.00,42061,
2020,State House Representative,Indiana,Other,,0.00,42063,
2020,State House Representative,Jefferson,Other,,0.00,42065,
2020,State House Representative,Juniata,Other,,0.00,42067,
2020,State House Representative,Lackawanna,Other,,0.00,42069,
2020,State House Representative,Lancaster,Other,,0.00,42071,
2020,State House Representative,Lawrence,Other,2940,6.83,42073,
2020,State House Representative,Lebanon,Other,,0.00,42075,
2020,State House Representative,Lehigh,Other,,0.00,42077,
2020,State House Representative,Luzerne,Other,,0.00,42079,
2020,State House Representative,Lycoming,Other,,0.00,42081,
2020,State House Representative,McKean,Other,,0.00,42083,
2020,State House Representative,Mercer,Other,,0.00,42085,
2020,State House Representative,Mifflin,Other,,0.00,42087,
2020,State House Representative,Monroe,Other,,0.00,42089,
2020,State House Representative,Montgomery,Other,2678,0.54,42091,
2020,State House Representative,Montour,Other,,0.00,42093,
2020,State House Representative,Northampton,Other,,0.00,42095,
2020,State House Representative,Northumberland,Other,,0.00,42097,
2020,State House Representative,Perry,Other,,0.00,42099,
2020,State House Representative,Philadelphia,Other,54,0.01,42101,
2020,State House Representative,Pike,Other,,0.00,42103,
2020,State House Representative,Potter,Other,,0.00,42105,
2020,State House Representative,Schuylkill,Other,,0.00,42107,
2020,State House Representative,Snyder,Other,,0.00,42109,
2020,State House Representative,Somerset,Other,,0.00,42111,
2020,State House Representative,Sullivan,Other,,0.00,42113,
2020,State House Representative,Susquehanna,Other,,0.00,42115,
2020,State House Representative,Tioga,Other,,0.00,42117,
2020,State House Representative,Union,Other,,0.00,42119,
2020,State House Representative,Venango,Other,,0.00,42121,
2020,State House Representative,Warren,Other,,0.00,42123,
2020,State House Representative,Washington,Other,,0.00,42125,
2020,State House Representative,Wayne,Other,,0.00,42127,
2020,State House Representative,Westmoreland,Other,,0.00,42129,
2020,State House Representative,Wyoming,Other,,0.00,42131,
2020,State House Representative,York,Other,,0.00,42133,
2020,State Senator,Adams,Other,,0.00,42001,
2020,State Senator,Allegheny,Other,,0.00,42003,
2020,State Senator,Armstrong,Other,,0.00,42005,
2020,State Senator,Beaver,Other,,0.00,42007,
2020,State Senator,Bedford,Other,,0.00,42009,
2020,State Senator,Berks,Other,,0.00,42011,
2020,State Senator,Blair,Other,,,42013,
2020,State Senator,Bradford,Other,,0.00,42015,
2020,State Senator,Bucks,Other,,,42017,
2020,State Senator,Butler,Other,,0.00,42019,
2020,State Senator,Cambria,Other,,0.00,42021,
2020,State Senator,Cameron,Other,,0.00,42023,
2020,State Senator,Carbon,Other,,,42025,
2020,State Senator,Centre,Other,,,42027,
2020,State Senator,Chester,Other,,0.00,42029,
2020,State Senator,Clarion,Other,,0.00,42031,
2020,State Senator,Clearfield,Other,,0.00,42033,
2020,State Senator,Clinton,Other,,0.00,42035,
2020,State Senator,Columbia,Other,,0.00,42037,
2020,State Senator,Crawford,Other,,,42039,
2020,State Senator,Cumberland,Other,,0.00,42041,
2020,State Senator,Dauphin,Other,,0.00,42043,
2020,State Senator,Delaware,Other,,0.00,42045,
2020,State Senator,Elk,Other,,0.00,42047,
2020,State Senator,Erie,Other,,0.00,42049,
2020,State Senator,Fayette,Other,,,42051,
2020,State Senator,Forest,Other,,0.00,42053,
2020,State Senator,Franklin,Other,,0.00,42055,
2020,State Senator,Fulton,Other,,,42057,
2020,State Senator,Greene,Other,,,42059,
2020,State Senator,Huntingdon,Other,,,42061,
2020,State Senator,Indiana,Other,,0.00,42063,
2020,State Senator,Jefferson,Other,,0.00,42065,
2020,State Senator,Juniata,Other,,,42067,
2020,State Senator,Lackawanna,Other,,,42069,
2020,State Senator,Lancaster,Other,,0.00,42071,
2020,State Senator,Lawrence,Other,,0.00,42073,
2020,State Senator,Lebanon,Other,,,42075,
2020,State Senator,Lehigh,Other,,,42077,
2020,State Senator,Luzerne,Other,,0.00,42079,
2020,State Senator,Lycoming,Other,,0.00,42081,
2020,State Senator,McKean,Other,,0.00,42083,
2020,State Senator,Mercer,Other,,,42085,
2020,State Senator,Mifflin,Other,,,42087,
2020,State Senator,Monroe,Other,,,42089,
2020,State Senator,Montgomery,Other,,0.00,42091,
2020,State Senator,Montour,Other,,0.00,42093,
2020,State Senator,Northampton,Other,,,42095,
2020,State Senator,Northumberland,Other,,0.00,42097,
2020,State Senator,Perry,Other,,0.00,42099,
2020,State Senator,Philadelphia,Other,,0.00,42101,
2020,State Senator,Pike,Other,,,42103,
2020,State Senator,Potter,Other,,0.00,42105,
2020,State Senator,Schuylkill,Other,,0.00,42107,
2020,State Senator,Snyder,Other,,0.00,42109,
2020,State Senator,Somerset,Other,,,42111,
2020,State Senator,Sullivan,Other,,0.00,42113,
2020,State Senator,Susquehanna,Other,,0.00,42115,
2020,State Senator,Tioga,Other,,0.00,42117,
2020,State Senator,Union,Other,,0.00,42119,
2020,State Senator,Venango,Other,,0.00,42121,
2020,State Senator,Warren,Other,,0.00,42123,
2020,State Senator,Washington,Other,,0.00,42125,
2020,State Senator,Wayne,Other,,,42127,
2020,State Senator,Westmoreland,Other,,0.00,42129,
2020,State Senator,Wyoming,Other,,,42131,
2020,State Senator,York,Other,,0.00,42133,
2020,Treasurer,Adams,Other,,0.00,42001,
2020,Treasurer,Allegheny,Other,,0.00,42003,
2020,Treasurer,Armstrong,Other,,0.00,42005,
2020,Treasurer,Beaver,Other,,0.00,42007,
2020,Treasurer,Bedford,Other,,0.00,42009,
2020,Treasurer,Berks,Other,,0.00,42011,
2020,Treasurer,Blair,Other,,0.00,42013,
2020,Treasurer,Bradford,Other,,0.00,42015,
2020,Treasurer,Bucks,Other,,0.00,42017,
2020,Treasurer,Butler,Other,,0.00,42019,
2020,Treasurer,Cambria,Other,,0.00,42021,
2020,Treasurer,Cameron,Other,,0.00,42023,
2020,Treasurer,Carbon,Other,,0.00,42025,
2020,Treasurer,Centre,Other,,0.00,42027,
2020,Treasurer,Chester,Other,,0.00,42029,
2020,Treasurer,Clarion,Other,,0.00,42031,
2020,Treasurer,Clearfield,Other,,0.00,42033,
2020,Treasurer,Clinton,Other,,0.00,42035,
2020,Treasurer,Columbia,Other,,0.00,42037,
2020,Treasurer,Crawford,Other,,0.00,42039,
2020,Treasurer,Cumberland,Other,,0.00,42041,
2020,Treasurer,Dauphin,Other,,0.00,42043,
2020,Treasurer,Delaware,Other,,0.00,42045,
2020,Treasurer,Elk,Other,,0.00,42047,
2020,Treasurer,Erie,Other,,0.00,42049,
2020,Treasurer,Fayette,Other,,0.00,42051,
2020,Treasurer,Forest,Other,,0.00,42053,
2020,Treasurer,Franklin,Other,,0.00,42055,
2020,Treasurer,Fulton,Other,,0.00,42057,
2020,Treasurer,Greene,Other,,0.00,42059,
2020,Treasurer,Huntingdon,Other,,0.00,42061,
2020,Treasurer,Indiana,Other,,0.00,42063,
2020,Treasurer,Jefferson,Other,,0.00,42065,
2020,Treasurer,Juniata,Other,,0.00,42067,
2020,Treasurer,Lackawanna,Other,,0.00,42069,
2020,Treasurer,Lancaster,Other,,0.00,42071,
2020,Treasurer,Lawrence,Other,,0.00,42073,
2020,Treasurer,Lebanon,Other,,0.00,42075,
2020,Treasurer,Lehigh,Other,,0.00,42077,
2020,Treasurer,Luzerne,Other,,0.00,42079,
2020,Treasurer,Lycoming,Other,,0.00,42081,
2020,Treasurer,McKean,Other,,0.00,42083,
2020,Treasurer,Mercer,Other,,0.00,42085,
2020,Treasurer,Mifflin,Other,,0.00,42087,
2020,Treasurer,Monroe,Other,,0.00,42089,
2020,Treasurer,Montgomery,Other,,0.00,42091,
2020,Treasurer,Montour,Other,,0.00,42093,
2020,Treasurer,Northampton,Other,,0.00,42095,
2020,Treasurer,Northumberland,Other,,0.00,42097,
2020,Treasurer,Perry,Other,,0.00,42099,
2020,Treasurer,Philadelphia,Other,,0.00,42101,
2020,Treasurer,Pike,Other,,0.00,42103,
2020,Treasurer,Potter,Other,,0.00,42105,
2020,Treasurer,Schuylkill,Other,,0.00,42107,
2020,Treasurer,Snyder,Other,,0.00,42109,
2020,Treasurer,Somerset,Other,,0.00,42111,
2020,Treasurer,Sullivan,Other,,0.00,42113,
2020,Treasurer,Susquehanna,Other,,0.00,42115,
2020,Treasurer,Tioga,Other,,0.00,42117,
2020,Treasurer,Union,Other,,0.00,42119,
2020,Treasurer,Venango,Other,,0.00,42121,
2020,Treasurer,Warren,Other,,0.00,42123,
2020,Treasurer,Washington,Other,,0.00,42125,
2020,Treasurer,Wayne,Other,,0.00,42127,
2020,Treasurer,Westmoreland,Other,,0.00,42129,
2020,Treasurer,Wyoming,Other,,0.00,42131,
2020,Treasurer,York,Other,,0.00,42133,
2020,US Congress,Adams,Other,,0.00,42001,
2020,US Congress,Allegheny,Other,,0.00,42003,
2020,US Congress,Armstrong,Other,,0.00,42005,
2020,US Congress,Beaver,Other,,0.00,42007,
2020,US Congress,Bedford,Other,,0.00,42009,
2020,US Congress,Berks,Other,,0.00,42011,
2020,US Congress,Blair,Other,,0.00,42013,
2020,US Congress,Bradford,Other,,0.00,42015,
2020,US Congress,Bucks,Other,,0.00,42017,
2020,US Congress,Butler,Other,,0.00,42019,
2020,US Congress,Cambria,Other,,0.00,42021,
2020,US Congress,Cameron,Other,,0.00,42023,
2020,US Congress,Carbon,Other,,0.00,42025,
2020,US Congress,Centre,Other,,0.00,42027,
2020,US Congress,Chester,Other,,0.00,42029,
2020,US Congress,Clarion,Other,,0.00,42031,
2020,US Congress,Clearfield,Other,,0.00,42033,
2020,US Congress,Clinton,Other,,0.00,42035,
2020,US Congress,Columbia,Other,,0.00,42037,
2020,US Congress,Crawford,Other,,0.00,42039,
2020,US Congress,Cumberland,Other,,0.00,42041,
2020,US Congress,Dauphin,Other,,0.00,42043,
2020,US Congress,Delaware,Other,,0.00,42045,
2020,US Congress,Elk,Other,,0.00,42047,
2020,US Congress,Erie,Other,,0.00,42049,
2020,US Congress,Fayette,Other,,0.00,42051,
2020,US Congress,Forest,Other,,0.00,42053,
2020,US Congress,Franklin,Other,,0.00,42055,
2020,US Congress,Fulton,Other,,0.00,42057,
2020,US Congress,Greene,Other,,0.00,42059,
2020,US Congress,Huntingdon,Other,,0.00,42061,
2020,US Congress,Indiana,Other,,0.00,42063,
2020,US Congress,Jefferson,Other,,0.00,42065,
2020,US Congress,Juniata,Other,,0.00,42067,
2020,US Congress,Lackawanna,Other,,0.00,42069,
2020,US Congress,Lancaster,Other,,0.00,42071,
2020,US Congress,Lawrence,Other,,0.00,42073,
2020,US Congress,Lebanon,Other,,0.00,42075,
2020,US Congress,Lehigh,Other,,0.00,42077,
2020,US Congress,Luzerne,Other,,0.00,42079,
2020,US Congress,Lycoming,Other,,0.00,42081,
2020,US Congress,McKean,Other,,0.00,42083,
2020,US Congress,Mercer,Other,,0.00,42085,
2020,US Congress,Mifflin,Other,,0.00,42087,
2020,US Congress,Monroe,Other,,0.00,42089,
2020,US Congress,Montgomery,Other,,0.00,42091,
2020,US Congress,Montour,Other,,0.00,42093,
2020,US Congress,Northampton,Other,,0.00,42095,
2020,US Congress,Northumberland,Other,,0.00,42097,
2020,US Congress,Perry,Other,,0.00,42099,
2020,US Congress,Philadelphia,Other,,0.00,42101,
2020,US Congress,Pike,Other,,0.00,42103,
2020,US Congress,Potter,Other,,0.00,42105,
2020,US Congress,Schuylkill,Other,,0.00,42107,
2020,US Congress,Snyder,Other,,0.00,42109,
2020,US Congress,Somerset,Other,,0.00,42111,
2020,US Congress,Sullivan,Other,,0.00,42113,
2020,US Congress,Susquehanna,Other,,0.00,42115,
2020,US Congress,Tioga,Other,,0.00,42117,
2020,US Congress,Union,Other,,0.00,42119,
2020,US Congress,Venango,Other,,0.00,42121,
2020,US Congress,Warren,Other,,0.00,42123,
2020,US Congress,Washington,Other,,0.00,42125,
2020,US Congress,Wayne,Other,,0.00,42127,
2020,US Congress,Westmoreland,Other,,0.00,42129,
2020,US Congress,Wyoming,Other,,0.00,42131,
2020,US Congress,York,Other,,0.00,42133,
2020,US President,Adams,Other,,0.00,42001,
2020,US President,Allegheny,Other,,0.00,42003,
2020,US President,Armstrong,Other,,0.00,42005,
2020,US President,Beaver,Other,,0.00,42007,
2020,US President,Bedford,Other,,0.00,42009,
2020,US President,Berks,Other,,0.00,42011,
2020,US President,Blair,Other,,0.00,42013,
2020,US President,Bradford,Other,,0.00,42015,
2020,US President,Bucks,Other,,0.00,42017,
2020,US President,Butler,Other,,0.00,42019,
2020,US President,Cambria,Other,,0.00,42021,
2020,US President,Cameron,Other,,0.00,42023,
2020,US President,Carbon,Other,,0.00,42025,
2020,US President,Centre,Other,,0.00,42027,
2020,US President,Chester,Other,,0.00,42029,
2020,US President,Clarion,Other,,0.00,42031,
2020,US President,Clearfield,Other,,0.00,42033,
2020,US President,Clinton,Other,,0.00,42035,
2020,US President,Columbia,Other,,0.00,42037,
2020,US President,Crawford,Other,,0.00,42039,
2020,US President,Cumberland,Other,,0.00,42041,
2020,US President,Dauphin,Other,,0.00,42043,
2020,US President,Delaware,Other,,0.00,42045,
2020,US President,Elk,Other,,0.00,42047,
2020,US President,Erie,Other,,0.00,42049,
2020,US President,Fayette,Other,,0.00,42051,
2020,US President,Forest,Other,,0.00,42053,
2020,US President,Franklin,Other,,0.00,42055,
2020,US President,Fulton,Other,,0.00,42057,
2020,US President,Greene,Other,,0.00,42059,
2020,US President,Huntingdon,Other,,0.00,42061,
2020,US President,Indiana,Other,,0.00,42063,
2020,US President,Jefferson,Other,,0.00,42065,
2020,US President,Juniata,Other,,0.00,42067,
2020,US President,Lackawanna,Other,,0.00,42069,
2020,US President,Lancaster,Other,,0.00,42071,
2020,US President,Lawrence,Other,,0.00,42073,
2020,US President,Lebanon,Other,,0.00,42075,
2020,US President,Lehigh,Other,,0.00,42077,
2020,US President,Luzerne,Other,,0.00,42079,
2020,US President,Lycoming,Other,,0.00,42081,
2020,US President,McKean,Other,,0.00,42083,
2020,US President,Mercer,Other,,0.00,42085,
2020,US President,Mifflin,Other,,0.00,42087,
2020,US President,Monroe,Other,,0.00,42089,
2020,US President,Montgomery,Other,,0.00,42091,
2020,US President,Montour,Other,,0.00,42093,
2020,US President,Northampton,Other,,0.00,42095,
2020,US President,Northumberland,Other,,0.00,42097,
2020,US President,Perry,Other,,0.00,42099,
2020,US President,Philadelphia,Other,,0.00,42101,
2020,US President,Pike,Other,,0.00,42103,
2020,US President,Potter,Other,,0.00,42105,
2020,US President,Schuylkill,Other,,0.00,42107,
2020,US President,Snyder,Other,,0.00,42109,
2020,US President,Somerset,Other,,0.00,42111,
2020,US President,Sullivan,Other,,0.00,42113,
2020,US President,Susquehanna,Other,,0.00,42115,
2020,US President,Tioga,Other,,0.00,42117,
2020,US President,Union,Other,,0.00,42119,
2020,US President,Venango,Other,,0.00,42121,
2020,US President,Warren,Other,,0.00,42123,
2020,US President,Washington,Other,,0.00,42125,
2020,US President,Wayne,Other,,0.00,42127,
2020,US President,Westmoreland,Other,,0.00,42129,
2020,US President,Wyoming,Other,,0.00,42131,
2020,US President,York,Other,,0.00,42133,
